"Início dos relatórios","Encerramento dos relatórios","Nome da campanha","Veiculação da campanha","Configuração de atribuição",Resultados,"Indicador de resultados",Alcance,Frequência,"Custo por resultados","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor gasto (BRL)",Término,Impressões,"CPM (custo por 1.000 impressões) (BRL)","Cliques no link",shop_clicks,"CPC (custo por clique no link) (BRL)","CTR (taxa de cliques no link)","Cliques (todos)","CTR (todos)","CPC (todos) (BRL)","Visualizações da página de destino","Custo por visualização da página de destino (BRL)","ROAS de doações","ROAS de compras","Valor de conversão das compras com assistência das lojas","Valor de conversão das compras diretas no site","Resultados (iniciais)","Indicador de resultados (inicial)"
2026-08-09,2026-08-13,"[CONVERSÃO] [CADASTRO] [O FIM] [AUTO] [QUENTE] - TODOS ENVOLVIDOS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [COMPRA] [PERPETUO] [AUTO] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [CADASTRO] [O FIM] [AUTO] [QUENTE]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [CADASTRO] [O FIM] [AUTO] [QUENTE]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [COMPRA] [PERPETUO] [AUTO] [FRIO] - ABERTO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [LEADS] [A DIRECÃO] [AUTO] [QUENTE] - 8 a 12 ads -  PAGINA 01",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [LEADS] [A DIRECÃO] [AUTO] [FRIO] - 8 a 12ADS - PAGINA 01",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [LEADS] [A DIRECÃO] [AUTO] [FRIO] - 8 a 12ADS - PAGINA 02",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [LEADS] [A DIRECÃO] [AUTO] [FRIO] - 8 a 12ADS - PAGINA 03",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [LEADS] [A DIRECÃO] [AUTO] [QUENTE] - 12 a 18 ads -  PAGINA 01",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [LEADS] [A DIRECÃO] [AUTO] [FRIO] -  INTERESSE - 8 a 17ADS - PAGINA 01",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [LEADS] [A DIRECÃO] [AUTO] [FRIO] -  SEMELHANTE - 8 a 17ADS - PAGINA 01",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [LEADS] [A DIRECÃO] [AUTO] [FRIO] -  INTERESSE - 8 a 17ADS - PAGINA 01 - ESCALA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [LEADS] [A DIRECÃO] [AUTO] [QUENTE] - 12 a 18 ads -  PAGINA 01",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [CADASTRO] [A DIRECÃO] [AUTO] [QUENTE]  - TESTE DE HIERARQUIA - NOVOS CRIATIVOS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [CADASTRO] [A DIRECÃO] [AUTO] [FRIO]  - NOVOS CRIATIVOS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[VIDEO VIEW] [AQUECIMENTO] [A DIRECÃO] [AUTO] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[VIDEO VIEW] [AQUECIMENTO] [A DIRECÃO] [AUTO] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [LEADS] [A DIRECÃO] [AUTO] [QUENTE] -  ADS 05 - PAGINA 01",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[TRAFEGO] [A DIRECÃO] [GRUPO VIP]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[TRÁFEGO] [A DIRECÃO] [AUTO] - MANISFESTO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[TRÁFEGO] [A DIRECÃO] [AUTO] - ATIVAR O LEMBRETE",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[TRÁFEGO] [A DIRECÃO] [AUTO] - LEMBRETE DO EVENTO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [VENDAS] [PROVA SOCIAL] -RMKT - VAGAS ABERTAS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] [VENDAS] [PROVA SOCIAL] -RMKT - VAGAS ABERTAS  - PROVA SOCIAL",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[TRÁFEGO] [A DIRECÃO] [AUTO] -BOLETO PARCELADO LIBERADO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] Imersão [QUENTE]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Publicação do Instagram: A solução para suas...",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Publicação do Instagram: Quais são os “pneus...",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,11,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Publicação do Instagram: Aceitar e reconhecer que...",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Publicação do Instagram: Qual é a verdadeira...",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Publicação do Instagram: Até quando você vai...",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,11,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Publicação do Instagram: Sobrecarregado pelas...",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Publicação do Instagram: Lembre-se: ninguém...",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Publicação do Instagram: Seus resultados são...",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[SARA] [CONVERSÃO] Janeiro - DF",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[SARA] [CONVERSÃO] Divórcio",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] Arialief",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,300,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[RC] Aquecimento Novos Seguidores",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] Workshop - Teste de Criativo - Estáticos - ABO - Frio",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] Workshop - Teste de Criativo - Vídeo - ABO - Frio",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] Workshop - Vídeo - CBO - Quente",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] Workshop - Teste de Público - Vídeo - ABO - Frio",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] Tábua de Frios - Teste Criativo - ABO",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] Tábua de Frios - Teste Público - ABO",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] Workshop - Teste de Página - ABO - Frio",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] Tábua de Frios - Teste NOVO - ABO",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO][Tábua de Frios][Out/2025]",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃ] Tábua - Página 2",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] Workshop - Página 3",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[MENSAGEM] Decoração Natal - Residencial",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[ALCANCE] Natal",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[ENGAJAMENTO MSG] Gkay",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[ALCANCE] Gkay",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"07 - EVOLUTE - Vendas - WhatsApp",active,"Clique de 7 dias ou visualização de 1 dia",266,actions:onsite_conversion.messaging_conversation_started_7d,11350,1.250925,1.88214286,"Usando o orçamento do conjunto de anúncios",0,500.65,Contínuo,14198,35.262009,347,,1.442795,2.444006,501,3.528666,0.999301,13,38.511538,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] Mr. Carvalho - Site",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] Mr. Carvalho - LP",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[MR CARVALHO] Leads Grupo",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[TRÁFEGO] Mr. Carvalho - Leads Grupo",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[REMIND] [TOPO] [VÍDEO] Campanha de engajamento",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[REMIND] [MEIO] [FORMS] Geração de leads",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"06 - EVOLUTE - Vendas - Testes Público e Criativo",active,"Configurações de vários atributos",24,actions:offsite_conversion.fb_pixel_purchase,42466,1.673998,227.435,"Usando o orçamento do conjunto de anúncios",0,5458.44,Contínuo,71088,76.784267,1194,,4.571558,1.679608,1661,2.336541,3.286237,1109,4.921948,,7.304856,0,39873.12,,
2026-08-09,2026-08-13,"[CONVERSÃO) Mr. Carvalho - Noivas",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[REMIND] [LEADS] [LP] Campanha de leads",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"05 - EVOLUTE - Vendas - Remarketing",active,"Configurações de vários atributos",9,actions:offsite_conversion.fb_pixel_purchase,15845,2.183149,265.78333333,"Usando o orçamento do conjunto de anúncios",0,2392.05,Contínuo,34592,69.150382,623,,3.839567,1.800994,804,2.324237,2.975187,585,4.088974,,3.817989,0,9132.82,,
2026-08-09,2026-08-13,"[REMIND] [TOPO] [SEGUIDORES] Campanha de aquisição de pessoas",inactive,"Clique de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[GP] Campanha Live",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"04 - EVOLUTE - Tráfego - Aquecimento",active,"Clique de 1 dia",282,profile_visit_view,7282,1.187998,0.345,"Usando o orçamento do conjunto de anúncios",0,97.29,Contínuo,8651,11.246099,310,,0.313839,3.583401,348,4.022656,0.279569,83,1.172169,,,0,0,,
2026-08-09,2026-08-13,"03 - EVOLUTE - Engajamento - Aquecimento",active,"Clique de 7 dias ou visualização de 1 dia",1253,video_thruplay_watched_actions,5819,1.285272,0.04743815,"Usando o orçamento do conjunto de anúncios",0,59.44,Contínuo,7479,7.947587,22,,2.701818,0.294157,97,1.296965,0.612784,18,3.302222,,,0,0,,
2026-08-09,2026-08-13,"[REMIND] [TESTE JUNHO STORIES]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[GP] CONVERSÃO - CBO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[GP] CONVERSÃO TESTES - CBO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - EVOLUTE - Vendas - Frio Prospecção",active,"Clique de 7 dias ou visualização de 1 dia",15,actions:offsite_conversion.fb_pixel_purchase,20246,1.388966,185.30133333,530,Diário,2779.52,Contínuo,28121,98.841435,468,,5.939145,1.664237,592,2.105188,4.695135,449,6.190468,,8.813032,0,24496,,
2026-08-09,2026-08-13,"01 - EVOLUTE - Vendas - Frio Testes",active,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",2,actions:offsite_conversion.fb_pixel_purchase,3735,1.315663,350.88,"Usando o orçamento do conjunto de anúncios",0,701.76,Contínuo,4914,142.808303,126,,5.569524,2.564103,163,3.317053,4.305276,121,5.799669,,2.022216,0,1419.11,,
2026-08-09,2026-08-13,"[PET] Teste Vertical - Conversão (Compra)",inactive,"Clique de 7 dias ou visualização de 1 dia",,,506,1.06917,,150,Diário,45.63,Contínuo,541,84.343808,7,,6.518571,1.2939,83,15.341959,0.549759,5,9.126,,,0,0,,
